sentence,hate,category,is_harassment,harassment_type,severity,confidence_score
Tomader e ja obostha 😤,0,Bangla,no,none,2,0.83
People like you ruin everything,0,Bangla,no,none,2,0.8
Tomader e ja obostha!!!,0,English,no,none,2,0.97
Tomader e Ia obostha...,0,Mixed,no,none,2,0.93
Ei group er lokjon valo na,0,Bangla,no,none,2,0.77
Tomader e ja obostha,0,Bangla,no,none,1,0.96
Ei group er lokjon valo na!!! 🤮,0,Bangla,no,none,2,0.83
Tomader e ja obostha!!!,0,English,no,none,2,0.82
Tomader e ja obostha,0,Mixed,no,none,1,0.9
Tomader e ja obostha 😂,0,Mixed,no,none,1,0.89
Tomader eXja obostha,0,Bangla,no,none,1,0.88
Tomader e ja obostha... 😂,0,Mixed,no,none,1,0.81
Ei group er lokjon valo na!!!,0,English,no,none,1,0.98
People like you ruin everything 😂,0,Mixed,no,none,1,0.98
Ei group er lokjon valo na,0,Bangla,no,none,1,0.75
Ei group er lokjon valo na,0,Bangla,no,none,1,0.83
Ei group er lokjon valocna,0,Bangla,no,none,2,0.76
Tomader e ja obostha 🤮,0,English,no,none,2,0.95
Tomader e ja obostha,0,Bangla,no,none,1,0.96
People like you ruin everything 🤮,0,Mixed,no,none,2,0.87
People like you ruin everything,0,Mixed,no,none,2,0.95
Ki group er lokjon valo na?? 😂,0,English,no,none,2,0.92
Ei group er lokjon valo na 😡,0,Bangla,no,none,2,0.87
PGople like you ruin everything,0,Bangla,no,none,2,0.84
People like you ruin everything,0,Mixed,no,none,1,0.81
People like you ruin everything,0,English,no,none,1,0.81
Ei group er lokjon valo na,0,Bangla,no,none,2,0.88
People like you ruin everything,0,Bangla,no,none,1,0.79
Ei group er lokjon valo na... 🤮,0,English,no,none,2,0.79
Tomader e ja obostha 🤮,0,Bangla,no,none,2,0.75
Ei group er lokjon valo na,0,Mixed,no,none,2,0.9
ToYader e ja obostha,0,Bangla,no,none,1,0.99
People like you ruin everything,0,Mixed,no,none,2,0.96
Tomader e ja obostha,0,English,no,none,2,0.92
People like you ruin everything,0,Bangla,no,none,2,0.94
Tomader e ja obostha 😂,0,Bangla,no,none,1,0.85
Ei group Cr lokjon valo na...,0,Mixed,no,none,2,0.82
People like you ruin everything,0,Bangla,no,none,1,0.84
People like you ruin everything!!!,0,Mixed,no,none,2,0.77
People like you ruin everything??,0,Bangla,no,none,2,0.9
People like youTruin everything??,0,Bangla,no,none,2,0.79
People like you ruin everything,0,Bangla,no,none,1,0.93
Tomader e ja obostha,0,English,no,none,2,0.8
Ei group er lokjon vRlo na 🤮,0,Mixed,no,none,2,0.8
People like you ruin everything,0,English,no,none,2,0.98
People like you ruin everything,0,Mixed,no,none,2,0.78
Ei rroup er lokjon valo na 😡,0,English,no,none,2,0.87
People like you ruin everything,0,Mixed,no,none,2,0.77
People like you ruin everything,0,Bangla,no,none,1,0.77
TomadeW e ja obostha,0,Bangla,no,none,2,0.9
Tomader e ja obostha 😤,0,Bangla,no,none,1,0.9
Ei group er lokjon valo na??,0,Mixed,no,none,2,0.8
People like you ruin everythinw...,0,Bangla,no,none,1,0.96
People like you ruin everything,0,English,no,none,2,0.92
People like you ruin eveKything,0,English,no,none,1,0.82
Tomader e ja obostha!!!,0,Bangla,no,none,2,0.81
Pxople like you ruin everything,0,Mixed,no,none,1,0.93
Tomader e ja obostha,0,Mixed,no,none,2,0.93
Ei group er lokjon valo na,0,Mixed,no,none,1,0.79
Ei group er lokjoB valo na,0,Mixed,no,none,2,0.83
Ei group er lokjon valo na,0,Mixed,no,none,2,0.8
Tomader e ja obostha 😡,0,English,no,none,2,0.82
People like youjruin everything,0,Bangla,no,none,1,0.82
Ei group er loNjon valo na,0,English,no,none,1,0.98
keople like you ruin everything,0,English,no,none,1,0.93
Tomader e ja obostha,0,Bangla,no,none,2,0.94
People like you ruin everything!!!,0,English,no,none,1,0.82
Ei group er lokjon valo na,0,Mixed,no,none,2,0.75
People like you ruin everything,0,English,no,none,2,0.76
Tomader e ja obostha,0,English,no,none,2,0.88
Tomader e ja obostha 😤,0,Mixed,no,none,2,0.82
Ei group er lokjon valo na 😡,0,English,no,none,2,0.8
People like you ruin fverything,0,English,no,none,2,0.76
People like you ruin everything,0,Mixed,no,none,2,0.96
People like you ruin everything,0,English,no,none,1,0.89
Tomader e ja obostha 😂,0,Mixed,no,none,1,0.78
People like you ruin everything,0,Mixed,no,none,2,0.93
Tomader e ja obostha??,0,English,no,none,2,0.93
People Cike you ruin everything??,0,Bangla,no,none,1,0.82
People like you ruin everything,0,English,no,none,2,0.8
Ei grouH er lokjon valo na!!!,0,Mixed,no,none,1,0.95
Ei group er lokjon vaio na,0,Bangla,no,none,2,0.83
Ei group er lokxon valo na,0,Mixed,no,none,2,0.95
People like you ruin eyerything,0,English,no,none,1,0.76
Tomader e ja obostha,0,Bangla,no,none,1,0.87
Ei group er lokjon valo na... 😡,0,English,no,none,2,0.79
Ei group er lokjon valo na,0,Mixed,no,none,2,0.91
Ei group er lokjon valo na,0,Mixed,no,none,1,0.99
Tomader e ja obostha 😡,0,Bangla,no,none,1,0.85
Tomader e jT obostha!!! 😤,0,Bangla,no,none,1,0.77
Tomader e ja obosgha,0,Bangla,no,none,2,0.83
People like you ruin everything 🤮,0,Mixed,no,none,1,0.96
Tomader e ja oXostha,0,Bangla,no,none,2,0.93
Tomader e ja obostha 🤮,0,English,no,none,1,0.81
Ei gwoup er lokjon valo na 😂,0,Mixed,no,none,1,0.98
Tomaderfe ja obostha,0,Mixed,no,none,1,0.9
Ei group er lokjon valo na,0,Bangla,no,none,1,0.79
EE group er lokjon valo na!!! 😂,0,Bangla,no,none,2,0.89
Ei group Dr lokjon valo na!!!,0,Mixed,no,none,2,0.86
Tomader e da obostha 🤮,0,Bangla,no,none,1,0.95
People like you ruin everything...,0,Bangla,no,none,2,0.83
Tomader e ja obontha,0,Bangla,no,none,2,0.96
Tomader e jN obostha 😡,0,Mixed,no,none,2,0.94
Ei group er lokjon valo na... 🤮,0,Mixed,no,none,1,0.91
Ei group er lokjon valo na... 😤,0,English,no,none,1,0.81
Ei group er lokjon valo na,0,English,no,none,2,0.98
People like you ruin everything??,0,Mixed,no,none,1,0.88
People like you ruin everything,0,Mixed,no,none,1,0.97
People like you riin everything,0,English,no,none,1,0.8
Tomader e ja obostha,0,Mixed,no,none,1,0.99
People like you ruin everything 😡,0,Mixed,no,none,2,0.95
TomadeK e ja obostha!!!,0,English,no,none,2,0.98
Ei group er lokjon valo na,0,English,no,none,1,0.8
Tompder e ja obostha??,0,English,no,none,2,0.85
People like you ruin everything,0,Bangla,no,none,2,0.77
Tomader e ja obostha 😤,0,Bangla,no,none,2,0.78
Ei group er lokjIn valo na??,0,English,no,none,2,0.82
Ei group er lokjon valo na,0,English,no,none,2,0.98
People like you ruin everythiCg...,0,English,no,none,1,0.91
Ei group er lokjon valo na 😤,0,English,no,none,2,0.83
People like you ruin everything,0,English,no,none,2,0.98
People like you ruin everything 😂,0,Mixed,no,none,1,0.93
People nike you ruin everything,0,English,no,none,1,0.97
People like you ruin everythpng?? 😤,0,English,no,none,1,0.97
Ei group er lokjon valo na,0,Mixed,no,none,2,0.93
Tomader e ja obostha,0,Bangla,no,none,2,0.81
Ei group er lokjon valo na,0,Bangla,no,none,1,0.99
People like you ruin everything...,0,Mixed,no,none,2,0.83
Tomader e ja obostha?? 😡,0,English,no,none,1,0.91
Ei group er lokjon valo na...,0,Bangla,no,none,1,0.95
Ei groupIer lokjon valo na,0,English,no,none,2,0.79
People like you ruin everIthing 😡,0,Bangla,no,none,1,0.9
People like you ruin wverything 😤,0,Mixed,no,none,2,0.84
People like you ruin everything,0,Bangla,no,none,1,0.81
People like you ruin everything,0,Mixed,no,none,1,0.75
Tomader e ja obostha 😤,0,Mixed,no,none,1,0.96
People like you ruin everythinB!!! 😂,0,English,no,none,2,0.78
Tomader e ja obostha!!!,0,Bangla,no,none,1,0.96
Ei grmup er lokjon valo na,0,Bangla,no,none,1,0.89
Tomader e ja obostha,0,Bangla,no,none,1,0.9
Tomader e ja obostha??,0,English,no,none,2,0.95
People like you ruin everything??,0,English,no,none,2,0.87
People like you ruin everything...,0,Mixed,no,none,2,0.84
Ei group er lokjon valo na... 😂,0,English,no,none,2,0.78
People like you ruin everything,0,English,no,none,2,0.89
Ei group er aokjon valo na,0,Bangla,no,none,1,0.88
Tomader e ja obostha 😂,0,English,no,none,1,0.82
People like you ruin everything,0,Mixed,no,none,1,0.89
Ei group er lokjon valo na,0,English,no,none,1,0.86
People like you ruin everything!!!,0,Bangla,no,none,2,0.94
People like you ruin everything!!! 😡,0,English,no,none,1,0.88
Tomader e ja obostha 🤮,0,Bangla,no,none,2,0.97
People like you ruin everything...,0,Mixed,no,none,2,0.87
Tomader e ja obostha??,0,Bangla,no,none,2,0.96
Tomader e ja obostha,0,Bangla,no,none,1,0.87
Ei group er lokjon valo na 😤,0,English,no,none,2,0.88
Tomaqer e ja obostha...,0,Bangla,no,none,1,0.84
Ei group er lokjon valo na 😂,0,Mixed,no,none,2,0.85
Tomader Z ja obostha!!! 😤,0,English,no,none,1,0.97
People like you ruin euerything,0,English,no,none,1,0.8
Tomader e ja obostha,0,Bangla,no,none,2,0.78
People like you ruin everything,0,English,no,none,2,0.95
People like you ruin everything,0,Bangla,no,none,1,0.89
Ei group er lokjon valo na,0,English,no,none,1,0.82
People like you ruin everything,0,Mixed,no,none,2,0.85
Tomader e jK obostha,0,English,no,none,2,0.88
People like you ruin everything 😤,0,Bangla,no,none,2,0.89
Tomader e ja obostqa,0,English,no,none,1,0.95
People like you ruin everything 😂,0,Mixed,no,none,2,0.84
People like you rdin everything!!! 😂,0,English,no,none,1,0.91
People like you ruin everything 😡,0,English,no,none,2,0.95
Ei group er lokjon valo na,0,English,no,none,2,0.95
Tomader e ja obostha 🤮,0,Mixed,no,none,2,0.81
Ei group er lokjoq valo na,0,Mixed,no,none,1,0.83
Tomader e ja obqstha 😤,0,English,no,none,1,0.89
Ei group er lokjon valo na,0,Mixed,no,none,1,0.96
People like you ruin everything,0,English,no,none,1,0.94
Tomader e ja obostha 😤,0,English,no,none,2,0.89
Ei group er lokjon valo na!!!,0,Mixed,no,none,2,0.99
People like you ruin everything!!!,0,English,no,none,2,0.86
Ei group er lokjon valo na?? 😡,0,Bangla,no,none,1,0.95
Tomader e ja obostha 😂,0,Mixed,no,none,1,0.95
Tomader e ja obostha!!!,0,English,no,none,2,0.97
Tomader e ja obostha,0,Mixed,no,none,2,0.99
People like you ruin everything,0,Mixed,no,none,1,0.87
Tomader e ja obostha,0,Mixed,no,none,1,0.8
Tomader e ja obostha...,0,Bangla,no,none,1,0.86
People like yju ruin everything,0,English,no,none,1,0.95
Tomader e ja obostha,0,Bangla,no,none,2,0.95
People like you ruin everything,0,Bangla,no,none,1,0.83
Ei group er lokjon valo na 😤,0,Mixed,no,none,2,0.76
Ei group er lokjon vamo na,0,Mixed,no,none,2,0.87
Ei group er lokjor valo na?? 😂,0,English,no,none,2,0.86
Ei gxoup er lokjon valo na,0,Bangla,no,none,1,0.77
Ei group er lokjon valo na,0,Bangla,no,none,2,0.94
People like you ruin everything,0,English,no,none,2,0.82
Ei group er lokjon valo na,0,English,no,none,2,0.9
Tomader eeja obostha,0,Mixed,no,none,1,0.77
Ei group er lokjon valo na,0,Mixed,no,none,2,0.96
Ei group er lokjon valo na??,0,Bangla,no,none,2,0.93
Ei group er lokjon valo na,0,Mixed,no,none,2,0.84
Ei group er lokjon valo na 🤮,0,Mixed,no,none,1,0.9
PeopKe like you ruin everything 😂,0,Mixed,no,none,1,0.79
Ei group er lokjon valo na,0,English,no,none,2,0.99
People like you wuin everything 🤮,0,English,no,none,2,0.94
TomadeN e ja obostha...,0,English,no,none,1,0.94
Ei group er lokjon valo Ma 🤮,0,English,no,none,1,0.79
People like you ruin everything 😂,0,Bangla,no,none,1,0.75
Tomader e ja obostha...,0,English,no,none,2,0.89
Ei group er lozjon valo na... 😂,0,Bangla,no,none,1,0.78
People liue you ruin everything!!!,0,Bangla,no,none,1,0.94
Tomader e ja obostha,0,Mixed,no,none,1,0.85
PeoplF like you ruin everything 😤,0,Mixed,no,none,1,0.83
People like you ruin everything,0,Bangla,no,none,2,0.77
People like you ruln everything,0,Mixed,no,none,1,0.99
People like you ruin everything 😤,0,Bangla,no,none,2,0.98
People like you ruin everything...,0,English,no,none,1,0.78
People like you ruin everything,0,Bangla,no,none,2,0.83
Ei group er lokjon valo na 😂,0,Mixed,no,none,2,0.84
Tomader e ja obostha!!!,0,English,no,none,2,0.82
PeopFe like you ruin everything,0,English,no,none,2,0.97
Tomader e ja obostha,0,Mixed,no,none,1,0.92
Tomaderce ja obostha,0,Mixed,no,none,2,0.98
Ei group er lokjon valo na 😤,0,Bangla,no,none,2,0.96
Tjmader e ja obostha,0,English,no,none,2,0.93
Tomader e ja obostha...,0,English,no,none,2,0.92
Tomader e ja obEstha,0,English,no,none,2,0.96
Tomader e ja obostha?? 😡,0,Mixed,no,none,1,0.91
Ei group er lokjon valo na,0,Bangla,no,none,2,0.8
Ei group erIlokjon valo na 😤,0,English,no,none,2,0.91
Ei group er lokjon valo na,0,Mixed,no,none,2,0.87
Ei group er lokjon valo na,0,Bangla,no,none,2,0.99
Ei group er lokjon valo na,0,Mixed,no,none,2,0.87
Ei group er lokjon valo na,0,Mixed,no,none,1,0.76
People like you ruin everytKing,0,Bangla,no,none,1,0.81
TomadJr e ja obostha,0,Bangla,no,none,1,0.97
Tomader e ja obostha...,0,Mixed,no,none,2,0.98
Tomader e ja obosbha??,0,Bangla,no,none,2,0.92
People like you ruin everything,0,Mixed,no,none,1,0.76
Ei group er lokjon valo na 😂,0,Bangla,no,none,2,0.76
People like you ruin everything,0,Mixed,no,none,1,0.87
People like you ruin everything?? 😡,0,Bangla,no,none,2,0.99
People like you ruin everything,0,Bangla,no,none,2,0.96
People like you ruin everything,0,English,no,none,2,0.97
TomaVer e ja obostha...,0,Bangla,no,none,1,0.9
People like you ruin everything...,0,Bangla,no,none,1,0.96
Tomader e ja onostha??,0,Mixed,no,none,1,0.83
Tomader e ja obostha... 🤮,0,Bangla,no,none,1,0.76
Tomader e ja obostha 😤,0,Bangla,no,none,1,0.97
Tomader N ja obostha,0,Bangla,no,none,1,0.8
People like you ruin everything 😡,0,English,no,none,2,0.92
Tomader e ja obostha??,0,English,no,none,1,0.91
Tomader e ja obostha,0,English,no,none,1,0.79
People like you ruin everything 😡,0,Mixed,no,none,1,0.8
Ei group er lokjon valo na 😂,0,Bangla,no,none,1,0.83
Ei group er lokjon valo na,0,Bangla,no,none,2,0.93
People like you ruin everything!!! 😡,0,Mixed,no,none,1,0.76
Peoppe like you ruin everything,0,English,no,none,1,0.85
Tomader e ja obostha,0,English,no,none,1,0.91
People like you ruin everlthing,0,Mixed,no,none,1,0.79
Tomader e ja obostha??,0,Bangla,no,none,2,0.78
Tomadrr e ja obostha 😡,0,Bangla,no,none,2,0.84
Ei group er lowjon valo na 😡,0,Mixed,no,none,2,0.82
Ppople like you ruin everything,0,Bangla,no,none,1,0.91
Ei group er lokjon valo Ta 🤮,0,Bangla,no,none,1,0.98
People like you ruin everything,0,Mixed,no,none,1,0.75
Tomader e ja obostha,0,Bangla,no,none,2,0.97
Ei group er lokjoB valo na... 😂,0,English,no,none,2,0.85
People like you ruin everything 😤,0,Mixed,no,none,1,0.91
People like you ruin everything 😤,0,Mixed,no,none,1,0.95
Ei group er lokjon valo na??,0,English,no,none,1,0.89
Tomader e ja obostha 😡,0,Bangla,no,none,2,0.77
Tomader e ja obostha,0,Mixed,no,none,1,0.78
People like you ruin everything,0,Mixed,no,none,2,0.94
Ei group er lokjon valo na,0,Bangla,no,none,2,0.8
Tomader e ja obostha 😡,0,Mixed,no,none,2,0.89
Ei group er lokjon valo na,0,English,no,none,2,0.85
Tomader e ja obostha 😡,0,English,no,none,1,0.82
Ei grojp er lokjon valo na,0,Mixed,no,none,2,0.94
Tomader e ja obostha,0,Mixed,no,none,1,0.93
Tomader e ja obostha 😂,0,English,no,none,2,0.91
People like you ruin everything,0,Bangla,no,none,1,0.84
People like you ruinNeverything,0,English,no,none,2,0.8
Ei group er lokjon valo na,0,English,no,none,2,0.87
TomaderLe ja obostha 😡,0,English,no,none,2,0.95
Ei group er lokjon valo na 😤,0,Bangla,no,none,1,0.89
Ei group er lokjon valo na??,0,Bangla,no,none,2,0.98
Tomader e ja obostha,0,Mixed,no,none,2,0.75
Ei group er lokjon valo na,0,Bangla,no,none,2,0.99
Ei group er lokjon valo na,0,Mixed,no,none,2,0.92
Tomader e ja obosthF,0,Mixed,no,none,1,0.95
Tomader e ja obostha,0,Bangla,no,none,1,0.83
Tomader e ja obostha 😡,0,Mixed,no,none,1,0.87
Ei group er lokjon valo na,0,Bangla,no,none,1,0.94
Ei group er lokjon valo na,0,Mixed,no,none,2,0.93
Tomader e ja obostha 😡,0,Mixed,no,none,2,0.83
Ei group er lokjon valo na?? 🤮,0,English,no,none,2,0.83
Ei group er lokjon valo na,0,Bangla,no,none,1,0.91
Tomader e ja obostha...,0,Mixed,no,none,2,0.97
Tomader e ja obostha...,0,English,no,none,1,0.86
Tomader e ja obostha?? 🤮,0,Mixed,no,none,1,0.83
Tomader e ja Ybostha,0,Bangla,no,none,1,0.96
Ei group er lpkjon valo na 🤮,0,English,no,none,2,0.91
Ei group er lokjop valo na 🤮,0,Bangla,no,none,2,0.84
People like uou ruin everything,0,Mixed,no,none,2,0.76
People like you ruin everything 😤,0,English,no,none,1,0.92
Tomader e ju obostha,0,Bangla,no,none,2,0.83
People like you ruin everything...,0,Bangla,no,none,2,0.77
Ei group er lokjon valo na,0,Bangla,no,none,1,0.9
People like you ruin everything,0,Bangla,no,none,2,0.83
Ei group er lokjon valo na??,0,Bangla,no,none,2,0.83
Peopleklike you ruin everything??,0,Mixed,no,none,1,0.87
Ei group er lokjon valo na!!!,0,Mixed,no,none,1,0.92
People like you ruin everything 😤,0,English,no,none,2,0.82
Ei group er lokjon valo na,0,Mixed,no,none,1,0.77
People like you rudn everything,0,Bangla,no,none,2,0.85
People like you ruin everything!!!,0,English,no,none,2,0.76
Tomader e ja obostha,0,English,no,none,1,0.92
People like you ruin everything 🤮,0,English,no,none,1,0.98
Tomader e ja obostha??,0,Mixed,no,none,1,0.91
Tomader e ja obostha??,0,English,no,none,1,0.82
Tomader e ja obostha...,0,Mixed,no,none,2,0.79
Ei group er lokjon valo na,0,Bangla,no,none,1,0.81
People like you ruin everything,0,English,no,none,1,0.8
People like you ruin everything,0,Mixed,no,none,1,0.83
Tomader e ja obXstha,0,Mixed,no,none,1,0.77
People like you ruin everything,0,English,no,none,2,0.96
People like you ruin everything,0,English,no,none,1,0.96
Ei group er lokjon valo na,0,Bangla,no,none,1,0.9
Ei group er lokjon valo na!!! 😂,0,English,no,none,2,0.76
Tomader e ba obostha??,0,English,no,none,1,0.94
Ei group er lokjon valo na...,0,English,no,none,2,0.76
Ei group er lokjon valo na,0,Bangla,no,none,2,0.78
People like you ruin everything,0,Bangla,no,none,2,0.83
Tomader e ja obostha,0,Bangla,no,none,2,0.85
PeoBle like you ruin everything 😤,0,Mixed,no,none,1,0.83
Tomader e ja obostha,0,Bangla,no,none,2,0.79
People like you ruin everytving,0,Mixed,no,none,1,0.78
Ei group er lokjon valohna,0,Mixed,no,none,2,0.96
Ei group er lokjon valo na??,0,Mixed,no,none,2,0.84
People like you ruin everything...,0,English,no,none,1,0.8
Ei group er lokjon valo na,0,English,no,none,1,0.87
People like you ruiK everything,0,Mixed,no,none,2,0.76
People like you ruin everything 😡,0,English,no,none,1,0.89
Tomader e ja obostha,0,English,no,none,2,0.81
Ei group er lokjon vvlo na,0,English,no,none,1,0.89
Ei group er lokjoK valo na!!!,0,Bangla,no,none,2,0.9
People likV you ruin everything 😂,0,Bangla,no,none,1,0.94
Tomader e ja oboseha,0,English,no,none,1,0.81
Tomader e ja obostha 🤮,0,English,no,none,2,0.86
People like you ruin everything!!!,0,Mixed,no,none,2,0.98
Ei group er lokjon valo na 😡,0,English,no,none,2,0.92
People like you ruin everything,0,English,no,none,1,0.98
Ei group er lokjon valo na...,0,English,no,none,1,0.97
Ei grwup er lokjon valo na,0,English,no,none,2,0.9
Ei group er lBkjon valo na 🤮,0,English,no,none,1,0.81
Tomader e ja obostha 😤,0,Mixed,no,none,2,0.93
Peopls like you ruin everything??,0,Bangla,no,none,1,0.92
Ei group er lokjon valo na 😂,0,Bangla,no,none,1,0.89
People like you ruin everythinl...,0,Mixed,no,none,1,0.92
People like you ruin everything,0,Bangla,no,none,2,0.9
People like you ruin everything??,0,English,no,none,1,0.87
People like you ruin everything,0,Mixed,no,none,1,0.85
People like you ruin everything,0,Mixed,no,none,1,0.76
Ei group er lokjon valo na!!!,0,Bangla,no,none,1,0.96
People like you ruin everything 😂,0,Bangla,no,none,2,0.96
Tomader e ja obostha 😤,0,Bangla,no,none,1,0.89
Tomader e ja obostha 😤,0,Mixed,no,none,1,0.81
People like you ruin everything,0,Bangla,no,none,1,0.76
Ei group er lokjon valo na,0,Mixed,no,none,1,0.75
